http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=288,"Financial Transactions and Reports Analysis Centre of Canada","University of Ottawa",06002-07-0455,2008-01-29,"0499 - Contract Research","2008-01-31 to 2008-03-27",,12050.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=329,"Financial Transactions and Reports Analysis Centre of Canada","Amtac Professional Services Pty Ltd.",06002-07-0454,2008-01-29,"0499 - Graphic Design Services","2008-02-01 to 2008-02-21",,22800.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=293,"Financial Transactions and Reports Analysis Centre of Canada","Softchoice Corporation",06002-07-0459,2008-01-31,"0670 - Software Assurance",,2008-03-21,17264.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=284,"Financial Transactions and Reports Analysis Centre of Canada","Advanced Policy Concepts Inc.",06002-07-0458,2008-01-31,"0499 - Professional Services","2008-01-31 to 2008-03-31",,22500.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=309,"Financial Transactions and Reports Analysis Centre of Canada","University of Ottawa",06002-07-0521,2008-02-01,"0448 - Training","2008-02-01 to 2008-12-31",,34650.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=295,"Financial Transactions and Reports Analysis Centre of Canada","Embarcadero Technologies Inc.",06002-07-0465,2008-02-04,"0670 - Software",,2008-02-18,12857.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=294,"Financial Transactions and Reports Analysis Centre of Canada","Telelogic North America Inc.",06002-07-0464,2008-02-04,"0670 - Software",,2008-02-15,129560.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=296,"Financial Transactions and Reports Analysis Centre of Canada","Oracle Corporation Canada Inc.",06002-07-0467,2008-02-05,"0448 - Training","2008-02-25 to 2008-02-29",,24000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=297,"Financial Transactions and Reports Analysis Centre of Canada","Forrester Research Inc.",06002-07-0485,2008-02-12,"0670 - Maintenance","2008-03-30 to 2009-03-31",,37361.25,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=321,"Financial Transactions and Reports Analysis Centre of Canada","Promomedia Group Inc.",06002-07-0489,2008-02-13,"0309 - Promotional Items: Helix Pens &amp; Pads",,2008-02-27,10840.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=298,"Financial Transactions and Reports Analysis Centre of Canada","Raven IT Security",06002-07-0486,2008-02-13,"0499 - Security Consulting Services","2008-03-12 to 2008-03-31",,22950.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=322,"Financial Transactions and Reports Analysis Centre of Canada","Bell Canada",06002-07-0498,2008-02-15,"0491 - Threat and Risk assessment","2008-02-18 to 2008-03-31",,23782.25,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=324,"Financial Transactions and Reports Analysis Centre of Canada","AEPOS Technologies Corp.",06002-07-0500,2008-02-15,"0491 - Threat and Risk assessment","2008-02-18 to 2008-04-30",,23795.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=323,"Financial Transactions and Reports Analysis Centre of Canada","TRM Technologies",06002-07-0499,2008-02-15,"0491 - Threat and Risk assessment","2008-02-18 to 2008-03-31",,22600.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=316,"Financial Transactions and Reports Analysis Centre of Canada","Krug Furniture Inc.",06002-07-0510,2008-02-21,"1231 - Furniture",,2008-03-28,12480.92,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=308,"Financial Transactions and Reports Analysis Centre of Canada","Hay Group Ltd.",06002-07-0511,2008-02-22,"0499 - Job Evaluation","2008-02-25 to 2008-04-25",,57200.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=317,"Financial Transactions and Reports Analysis Centre of Canada","Steel Case",06002-07-0519,2008-02-27,"1231 - Purchase of 34 new task chairs",,2008-03-28,23317.20,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=325,"Financial Transactions and Reports Analysis Centre of Canada","Bell Canada",06002-07-0523,2008-02-29,"0499 - Security Services","2008-03-03 to 2008-03-31",,23592.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=326,"Financial Transactions and Reports Analysis Centre of Canada","Donna Cona",06002-07-0524,2008-02-29,"0499 - Security Services","2008-03-03 to 2008-03-31",,23782.25,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=302,"Financial Transactions and Reports Analysis Centre of Canada","FrontRange Solutions USA Inc.",06002-07-0555,2008-03-01,"0670 - Maintenance Renewal","2008-03-01 to 2009-02-28",,30317.40,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=289,"Financial Transactions and Reports Analysis Centre of Canada",IBM,06002-07-0528,2008-03-03,"0499 - Security Services","2008-03-04 to 2008-03-31",,23750.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=327,"Financial Transactions and Reports Analysis Centre of Canada","Bell Canada",06002-07-0529,2008-03-03,"0499 - Security Services","2008-03-03 to 2008-03-31",,23782.25,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=319,"Financial Transactions and Reports Analysis Centre of Canada","ARC THE HOTEL",06002-07-0553,2008-03-04,"0447 - Assistance Workshop","2008-03-04 to 2008-03-07",,10833.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=299,"Financial Transactions and Reports Analysis Centre of Canada","Laurier Computers",06002-07-0532,2008-03-04,"1227 - Computer Equipment",,2008-03-17,10175.00,
