http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D55.php,"Telefilm Canada","Emap Limited",124245,2010-02-05,"570 Rental - Other","2010-02-05 to 2010-02-15",,10188.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D42.php,"Telefilm Canada","Strategic Inc.",124028,2010-02-03,"351 Communications Professional Services not Elsewhere Specified","2010-02-22 to 2010-03-31",,14750.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D37.php,"Telefilm Canada","Above S&eacute;curit&eacute;",123849,2010-02-01,"472 Information Technology Consultants","2010-02-01 to 2010-03-31",,16300.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D70.php,"Telefilm Canada","Conseillers en gestion et informatique CGI Inc.",123747,2010-02-01,"472 Information Technology Consultants","2010-02-01 to 2010-03-31",,39000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D21.php,"Telefilm Canada","Mercer (Canada) limit&eacute;e",124345,2010-02-01,"491 Management Consulting","2010-02-01 to 2010-06-30",,21633.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D64.php,"Telefilm Canada","Megavolt Design Inc.",123792,2010-01-29,"227 Other Communications Services","2010-01-29 to 2010-03-31",,10000.00,"Contract added during 1st quarter 2010-2011"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D24.php,"Telefilm Canada","Strataction Conseil Inc.",123816,2010-01-28,"499 Other Professional Services not Elsewhere Specified","2010-01-28 to 2010-03-19",,20500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D15.php,"Telefilm Canada","European Film Market",123745,2010-01-25,"331 Exposition Services","2010-02-11 to 2010-02-22",,31018.38,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D59.php,"Telefilm Canada",UTRAM,124122,2010-01-25,"331 Exposition Services","2010-01-25 to 2011-11-01",,13006.95,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D47.php,"Telefilm Canada","Canada Council for the Arts",122876,2010-01-22,"570 Rental - Other","2010-02-01 to 2011-01-31",,12000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D52.php,"Telefilm Canada","Mercier, Dominique",123790,2010-01-22,"351 Communications Professional Services not Elsewhere Specified","2010-01-22 to 2011-03-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D63.php,"Telefilm Canada","English Language Arts Network - Qu&eacute;bec",123753,2010-01-15,"499 Other Professional Services not Elsewhere Specified","2010-01-15 to 2010-03-01",,8800.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D46.php,"Telefilm Canada","International Markets at Best",123595,2010-01-14,"201 Travel - Public Servants","2010-05-12 to 2010-05-23",,18461.66,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D61.php,"Telefilm Canada","Equation Technologies",123539,2010-01-12,"472 Information Technology Consultants","2010-01-12 to 2010-02-15",,7000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D45.php,"Telefilm Canada","European Film Market",123956,2010-01-12,"331 Exposition Services","2010-02-11 to 2010-02-21",,12511.25,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D22.php,"Telefilm Canada","European Film Market",123611,2010-01-12,"331 Exposition Services","2010-02-11 to 2010-02-22",,21729.81,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D2.php,"Telefilm Canada",Oracle,124221,2010-01-12,"525 Rental of Computer Equipment","2010-04-01 to 2011-03-31",,103702.22,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D62.php,"Telefilm Canada","SITQ Inc. - STAT. CCMM",124296,2010-01-12,"512 Rental of Industrial and Commercial Buildings","2010-04-01 to 2010-03-31",,18000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D60.php,"Telefilm Canada","BMC Software Canada Inc.",124358,2010-01-08,"525 Rental of Computer Equipment","2010-04-01 to 2011-03-31",,9040.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D50.php,"Telefilm Canada","Kunst &amp; Kochen - Bernhard Thome",124261,2010-01-08,"822 Hospitality",,2010-02-13,14813.69,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D30.php,"Telefilm Canada","Coefficience Couture &amp; Huard CA Senc",123503,2010-01-06,"401 Accounting and Audit Services","2010-01-06 to 2010-06-30",,18000.00,
